ID,Label,Tweet
568,0,"Switching to MacBook has been a great experience, so user-friendly."
569,0,The new MacBook Pro is incredibly fast and efficient!
570,1,"MacBook's retina display is stunning, great for design work."
571,1,"Switching to MacBook has been a great experience, so user-friendly."
572,0,The touch bar on the MacBook Pro is a game changer.
573,0,The new MacBook Pro is incredibly fast and efficient!
574,1,The new MacBook Pro is incredibly fast and efficient!
575,0,The touch bar on the MacBook Pro is a game changer.
576,0,Apple's customer service for my MacBook issue was unsatisfactory.
577,1,The new MacBook Pro is incredibly fast and efficient!
578,0,Wish the MacBook was more affordable.
579,1,Wish the MacBook was more affordable.
580,1,Frustrated with the lack of ports on my MacBook.
581,1,The new MacBook Pro is incredibly fast and efficient!
582,0,Apple's customer service for my MacBook issue was unsatisfactory.
583,0,"MacBook's retina display is stunning, great for design work."
584,0,"My MacBook keeps overheating, not what I expected."
585,1,"MacBook's retina display is stunning, great for design work."
586,0,Battery life on the latest MacBook is a bad.
587,1,Apple's customer service for my MacBook issue was unsatisfactory.
588,0,Battery life on the latest MacBook is a bad.
589,0,Apple's customer service for my MacBook issue was unsatisfactory.
590,1,The new MacBook Pro is incredibly fast and efficient!
591,0,The touch bar on the MacBook Pro is a game changer.
592,0,"My MacBook keeps overheating, not what I expected."
593,1,Wish the MacBook was more affordable.
594,0,Wish the MacBook was more affordable.
595,1,"My MacBook keeps overheating, not what I expected."
596,0,"MacBook's retina display is stunning, great for design work."
597,0,"My MacBook keeps overheating, not what I expected."
598,0,The new MacBook Pro is incredibly fast and efficient!
599,1,Frustrated with the lack of ports on my MacBook.
600,1,"Switching to MacBook has been a great experience, so user-friendly."
601,0,"Switching to MacBook has been a great experience, so user-friendly."
602,0,Battery life on the latest MacBook is a bad.
603,1,Wish the MacBook was more affordable.
604,0,Apple's customer service for my MacBook issue was unsatisfactory.
605,0,"Switching to MacBook has been a great experience, so user-friendly."
606,0,"My MacBook keeps overheating, not what I expected."
607,0,The new MacBook Pro is incredibly fast and efficient!
608,1,Apple's customer service for my MacBook issue was unsatisfactory.
609,1,"MacBook's retina display is stunning, great for design work."
610,1,Wish the MacBook was more affordable.
611,1,The new MacBook Pro is incredibly fast and efficient!
612,0,The new MacBook Pro is incredibly fast and efficient!
613,1,The new MacBook Pro is incredibly fast and efficient!
614,1,The new MacBook Pro is incredibly fast and efficient!
615,1,Frustrated with the lack of ports on my MacBook.
616,1,Apple's customer service for my MacBook issue was unsatisfactory.
617,0,"Switching to MacBook has been a great experience, so user-friendly."
618,1,"My MacBook keeps overheating, not what I expected."
619,1,"MacBook's retina display is stunning, great for design work."
620,1,"MacBook's retina display is stunning, great for design work."
621,1,Wish the MacBook was more affordable.
622,0,"MacBook's retina display is stunning, great for design work."
623,0,The new MacBook Pro is incredibly fast and efficient!
624,1,"MacBook's build quality is unmatched, feels premium."
625,1,The touch bar on the MacBook Pro is a game changer.
626,1,Wish the MacBook was more affordable.
627,1,"My MacBook keeps overheating, not what I expected."
628,1,The new MacBook Pro is incredibly fast and efficient!
629,1,"My MacBook keeps overheating, not what I expected."
630,0,"Switching to MacBook has been a great experience, so user-friendly."
631,0,The touch bar on the MacBook Pro is a game changer.
632,0,"MacBook's retina display is stunning, great for design work."
633,1,Wish the MacBook was more affordable.
634,1,Wish the MacBook was more affordable.
635,1,Battery life on the latest MacBook is a bad.
636,1,"MacBook's build quality is unmatched, feels premium."
637,1,"My MacBook keeps overheating, not what I expected."
638,1,"MacBook's build quality is unmatched, feels premium."
639,0,Wish the MacBook was more affordable.
640,1,"MacBook's build quality is unmatched, feels premium."
641,1,The new MacBook Pro is incredibly fast and efficient!
642,1,Apple's customer service for my MacBook issue was unsatisfactory.
643,1,"MacBook's build quality is unmatched, feels premium."
644,0,Apple's customer service for my MacBook issue was unsatisfactory.
645,0,Frustrated with the lack of ports on my MacBook.
646,1,"MacBook's build quality is unmatched, feels premium."
647,1,Wish the MacBook was more affordable.
648,1,Wish the MacBook was more affordable.
649,1,"My MacBook keeps overheating, not what I expected."
650,1,"MacBook's retina display is stunning, great for design work."
651,0,"My MacBook keeps overheating, not what I expected."
652,1,Frustrated with the lack of ports on my MacBook.
653,1,The new MacBook Pro is incredibly fast and efficient!
654,1,Apple's customer service for my MacBook issue was unsatisfactory.
655,0,The new MacBook Pro is incredibly fast and efficient!
656,1,Frustrated with the lack of ports on my MacBook.
657,0,Frustrated with the lack of ports on my MacBook.
658,1,The touch bar on the MacBook Pro is a game changer.
659,1,The touch bar on the MacBook Pro is a game changer.
660,0,The new MacBook Pro is incredibly fast and efficient!
661,1,Battery life on the latest MacBook is a bad.
662,0,The touch bar on the MacBook Pro is a game changer.
663,1,"Switching to MacBook has been a great experience, so user-friendly."
664,1,"My MacBook keeps overheating, not what I expected."
665,1,Frustrated with the lack of ports on my MacBook.
666,0,The touch bar on the MacBook Pro is a game changer.
667,0,Apple's customer service for my MacBook issue was unsatisfactory.
668,1,"Switching to MacBook has been a great experience, so user-friendly."
669,0,The touch bar on the MacBook Pro is a game changer.
670,1,The new MacBook Pro is incredibly fast and efficient!
671,1,The new MacBook Pro is incredibly fast and efficient!
672,0,Frustrated with the lack of ports on my MacBook.
673,0,The touch bar on the MacBook Pro is a game changer.
674,0,Battery life on the latest MacBook is a bad.
675,0,The touch bar on the MacBook Pro is a game changer.
676,0,"Switching to MacBook has been a great experience, so user-friendly."
677,0,Frustrated with the lack of ports on my MacBook.
678,0,Apple's customer service for my MacBook issue was unsatisfactory.
679,0,The new MacBook Pro is incredibly fast and efficient!
680,1,"MacBook's retina display is stunning, great for design work."
681,1,The touch bar on the MacBook Pro is a game changer.
682,0,"Switching to MacBook has been a great experience, so user-friendly."
683,0,Wish the MacBook was more affordable.
684,0,Wish the MacBook was more affordable.
685,1,"MacBook's retina display is stunning, great for design work."
686,1,The touch bar on the MacBook Pro is a game changer.
687,1,Wish the MacBook was more affordable.
688,0,"MacBook's build quality is unmatched, feels premium."
689,1,"Switching to MacBook has been a great experience, so user-friendly."
690,0,Apple's customer service for my MacBook issue was unsatisfactory.
691,0,Frustrated with the lack of ports on my MacBook.
692,1,The new MacBook Pro is incredibly fast and efficient!
693,1,"MacBook's retina display is stunning, great for design work."
694,0,"Switching to MacBook has been a great experience, so user-friendly."
695,0,The touch bar on the MacBook Pro is a game changer.
696,1,"MacBook's retina display is stunning, great for design work."
697,1,The new MacBook Pro is incredibly fast and efficient!
698,0,Wish the MacBook was more affordable.
699,0,"MacBook's build quality is unmatched, feels premium."
700,1,The new MacBook Pro is incredibly fast and efficient!
701,1,Frustrated with the lack of ports on my MacBook.
702,0,"Switching to MacBook has been a great experience, so user-friendly."
703,1,Frustrated with the lack of ports on my MacBook.
704,0,Frustrated with the lack of ports on my MacBook.
705,1,"Switching to MacBook has been a great experience, so user-friendly."
706,0,Wish the MacBook was more affordable.
707,1,"Switching to MacBook has been a great experience, so user-friendly."
708,0,Battery life on the latest MacBook is a bad.
709,1,Battery life on the latest MacBook is a bad.
710,1,Battery life on the latest MacBook is a bad.
711,0,"MacBook's retina display is stunning, great for design work."
712,0,"MacBook's retina display is stunning, great for design work."
713,0,"MacBook's retina display is stunning, great for design work."
714,1,"My MacBook keeps overheating, not what I expected."
715,1,"MacBook's retina display is stunning, great for design work."
716,0,Apple's customer service for my MacBook issue was unsatisfactory.
717,0,"MacBook's retina display is stunning, great for design work."
718,0,"MacBook's retina display is stunning, great for design work."
719,0,"Switching to MacBook has been a great experience, so user-friendly."
720,0,The touch bar on the MacBook Pro is a game changer.
721,1,The new MacBook Pro is incredibly fast and efficient!
722,1,Apple's customer service for my MacBook issue was unsatisfactory.
723,0,Battery life on the latest MacBook is a bad.
724,1,The touch bar on the MacBook Pro is a game changer.
725,1,The touch bar on the MacBook Pro is a game changer.
726,0,Apple's customer service for my MacBook issue was unsatisfactory.
727,1,"MacBook's build quality is unmatched, feels premium."
728,1,The new MacBook Pro is incredibly fast and efficient!
729,0,The new MacBook Pro is incredibly fast and efficient!
730,0,Battery life on the latest MacBook is a bad.
731,1,Apple's customer service for my MacBook issue was unsatisfactory.
732,0,"MacBook's retina display is stunning, great for design work."
733,1,"My MacBook keeps overheating, not what I expected."
734,0,"My MacBook keeps overheating, not what I expected."
735,0,Frustrated with the lack of ports on my MacBook.
736,0,"MacBook's build quality is unmatched, feels premium."
737,0,The new MacBook Pro is incredibly fast and efficient!
738,0,Battery life on the latest MacBook is a bad.
739,0,The touch bar on the MacBook Pro is a game changer.
740,0,Frustrated with the lack of ports on my MacBook.
741,1,"MacBook's retina display is stunning, great for design work."
742,0,"Switching to MacBook has been a great experience, so user-friendly."
743,0,"MacBook's retina display is stunning, great for design work."
744,0,"Switching to MacBook has been a great experience, so user-friendly."
745,1,"MacBook's retina display is stunning, great for design work."
746,0,"My MacBook keeps overheating, not what I expected."
