ID,Label,Tweet
621,1,"iPhone's performance is incredible, so fast!"
622,0,"iPhone's design is sleek and elegant, a big fan!"
623,1,Really disappointed with my iPhone's battery life.
624,1,The camera on the iPhone is top-notch.
625,1,Experiencing a lot of glitches with my iPhone.
626,0,"iPhone's performance is incredible, so fast!"
627,0,unhappy with the latest iPhone update.
628,1,Really disappointed with my iPhone's battery life.
629,0,The camera on the iPhone is top-notch.
630,1,Miss the headphone jack on the iPhone.
631,0,"Love my new iPhone, it's amazing!"
632,1,The camera on the iPhone is top-notch.
633,0,"Switched to iPhone recently, best decision ever!"
634,1,Not satisfied with the customer service for my iPhone.
635,0,"Switched to iPhone recently, best decision ever!"
636,0,Not satisfied with the customer service for my iPhone.
637,0,Experiencing a lot of glitches with my iPhone.
638,1,The camera on the iPhone is top-notch.
639,0,Miss the headphone jack on the iPhone.
640,1,"Switched to iPhone recently, best decision ever!"
641,1,Miss the headphone jack on the iPhone.
642,0,Experiencing a lot of glitches with my iPhone.
643,1,Not satisfied with the customer service for my iPhone.
644,1,Miss the headphone jack on the iPhone.
645,0,Experiencing a lot of glitches with my iPhone.
646,0,"Switched to iPhone recently, best decision ever!"
647,0,unhappy with the latest iPhone update.
648,1,Really disappointed with my iPhone's battery life.
649,0,Not satisfied with the customer service for my iPhone.
650,0,Miss the headphone jack on the iPhone.
651,0,"iPhone's design is sleek and elegant, a big fan!"
652,0,The camera on the iPhone is top-notch.
653,0,"Love my new iPhone, it's amazing!"
654,1,The camera on the iPhone is top-notch.
655,0,"Switched to iPhone recently, best decision ever!"
656,1,Really disappointed with my iPhone's battery life.
657,1,unhappy with the latest iPhone update.
658,1,The camera on the iPhone is top-notch.
659,1,"Switched to iPhone recently, best decision ever!"
660,1,unhappy with the latest iPhone update.
661,1,unhappy with the latest iPhone update.
662,1,Experiencing a lot of glitches with my iPhone.
663,0,"iPhone's design is sleek and elegant, a big fan!"
664,1,Really disappointed with my iPhone's battery life.
665,1,"iPhone's design is sleek and elegant, a big fan!"
666,0,The camera on the iPhone is top-notch.
667,0,"iPhone's design is sleek and elegant, a big fan!"
668,1,Experiencing a lot of glitches with my iPhone.
669,0,Really disappointed with my iPhone's battery life.
670,1,"Switched to iPhone recently, best decision ever!"
671,0,Not satisfied with the customer service for my iPhone.
672,0,The camera on the iPhone is top-notch.
673,1,"Love my new iPhone, it's amazing!"
674,0,"iPhone's design is sleek and elegant, a big fan!"
675,1,"iPhone's performance is incredible, so fast!"
676,1,unhappy with the latest iPhone update.
677,1,Experiencing a lot of glitches with my iPhone.
678,0,"iPhone's design is sleek and elegant, a big fan!"
679,0,Miss the headphone jack on the iPhone.
680,0,Not satisfied with the customer service for my iPhone.
681,1,Miss the headphone jack on the iPhone.
682,0,"Switched to iPhone recently, best decision ever!"
683,0,Miss the headphone jack on the iPhone.
684,0,"iPhone's performance is incredible, so fast!"
685,1,The camera on the iPhone is top-notch.
686,1,Really disappointed with my iPhone's battery life.
687,1,The camera on the iPhone is top-notch.
688,1,Experiencing a lot of glitches with my iPhone.
689,1,"iPhone's performance is incredible, so fast!"
690,1,"iPhone's performance is incredible, so fast!"
691,0,"Love my new iPhone, it's amazing!"
692,0,"iPhone's performance is incredible, so fast!"
693,0,"iPhone's performance is incredible, so fast!"
694,1,The camera on the iPhone is top-notch.
695,0,Miss the headphone jack on the iPhone.
696,0,"Switched to iPhone recently, best decision ever!"
697,0,Really disappointed with my iPhone's battery life.
698,1,Really disappointed with my iPhone's battery life.
699,1,Miss the headphone jack on the iPhone.
700,0,The camera on the iPhone is top-notch.
701,1,"Switched to iPhone recently, best decision ever!"
702,1,Really disappointed with my iPhone's battery life.
703,0,"iPhone's performance is incredible, so fast!"
704,0,unhappy with the latest iPhone update.
705,1,"Love my new iPhone, it's amazing!"
706,0,"iPhone's design is sleek and elegant, a big fan!"
707,0,"Love my new iPhone, it's amazing!"
708,1,unhappy with the latest iPhone update.
709,1,"Love my new iPhone, it's amazing!"
710,0,Miss the headphone jack on the iPhone.
711,0,"iPhone's performance is incredible, so fast!"
712,1,Miss the headphone jack on the iPhone.
713,0,The camera on the iPhone is top-notch.
714,1,Not satisfied with the customer service for my iPhone.
715,1,"Switched to iPhone recently, best decision ever!"
716,1,"Love my new iPhone, it's amazing!"
717,1,Really disappointed with my iPhone's battery life.
718,0,"iPhone's design is sleek and elegant, a big fan!"
719,1,Really disappointed with my iPhone's battery life.
720,1,Not satisfied with the customer service for my iPhone.
721,0,The camera on the iPhone is top-notch.
722,0,"Love my new iPhone, it's amazing!"
723,0,Not satisfied with the customer service for my iPhone.
724,1,Not satisfied with the customer service for my iPhone.
725,0,Really disappointed with my iPhone's battery life.
726,1,"iPhone's design is sleek and elegant, a big fan!"
727,1,Not satisfied with the customer service for my iPhone.
728,1,Not satisfied with the customer service for my iPhone.
729,0,Miss the headphone jack on the iPhone.
730,0,Experiencing a lot of glitches with my iPhone.
731,1,"Love my new iPhone, it's amazing!"
732,1,"iPhone's design is sleek and elegant, a big fan!"
733,0,Really disappointed with my iPhone's battery life.
734,1,Not satisfied with the customer service for my iPhone.
735,0,Not satisfied with the customer service for my iPhone.
736,1,Miss the headphone jack on the iPhone.
737,1,"iPhone's design is sleek and elegant, a big fan!"
738,1,"iPhone's performance is incredible, so fast!"
739,1,Experiencing a lot of glitches with my iPhone.
740,1,unhappy with the latest iPhone update.
741,1,"iPhone's design is sleek and elegant, a big fan!"
742,0,Miss the headphone jack on the iPhone.
743,1,"Switched to iPhone recently, best decision ever!"
744,0,"iPhone's design is sleek and elegant, a big fan!"
745,1,The camera on the iPhone is top-notch.
746,0,"iPhone's performance is incredible, so fast!"
747,0,Really disappointed with my iPhone's battery life.
748,0,Not satisfied with the customer service for my iPhone.
749,1,unhappy with the latest iPhone update.
750,0,"Love my new iPhone, it's amazing!"
751,1,Miss the headphone jack on the iPhone.
752,1,"iPhone's performance is incredible, so fast!"
753,1,The camera on the iPhone is top-notch.
754,1,Not satisfied with the customer service for my iPhone.
755,1,Experiencing a lot of glitches with my iPhone.
756,1,unhappy with the latest iPhone update.
757,1,"Switched to iPhone recently, best decision ever!"
758,0,Miss the headphone jack on the iPhone.
759,0,The camera on the iPhone is top-notch.
760,0,The camera on the iPhone is top-notch.
761,1,unhappy with the latest iPhone update.
762,0,Experiencing a lot of glitches with my iPhone.
763,0,Not satisfied with the customer service for my iPhone.
764,1,unhappy with the latest iPhone update.
765,0,Miss the headphone jack on the iPhone.
766,0,Miss the headphone jack on the iPhone.
767,1,Miss the headphone jack on the iPhone.
768,1,Miss the headphone jack on the iPhone.
769,0,The camera on the iPhone is top-notch.
770,1,Experiencing a lot of glitches with my iPhone.
771,0,Really disappointed with my iPhone's battery life.
772,0,Miss the headphone jack on the iPhone.
773,0,"iPhone's design is sleek and elegant, a big fan!"
774,1,Really disappointed with my iPhone's battery life.
775,0,Really disappointed with my iPhone's battery life.
776,0,unhappy with the latest iPhone update.
777,1,Miss the headphone jack on the iPhone.
778,0,The camera on the iPhone is top-notch.
779,1,The camera on the iPhone is top-notch.
780,1,Miss the headphone jack on the iPhone.
781,1,Miss the headphone jack on the iPhone.
782,1,Miss the headphone jack on the iPhone.
783,1,"iPhone's performance is incredible, so fast!"
784,1,unhappy with the latest iPhone update.
785,0,"iPhone's design is sleek and elegant, a big fan!"
786,0,"iPhone's design is sleek and elegant, a big fan!"
787,0,Miss the headphone jack on the iPhone.
788,1,"Switched to iPhone recently, best decision ever!"
789,1,unhappy with the latest iPhone update.
790,0,unhappy with the latest iPhone update.
791,0,"Switched to iPhone recently, best decision ever!"
792,1,Really disappointed with my iPhone's battery life.
793,0,"Switched to iPhone recently, best decision ever!"
794,1,unhappy with the latest iPhone update.
795,1,Experiencing a lot of glitches with my iPhone.
796,0,"Love my new iPhone, it's amazing!"
797,0,"Switched to iPhone recently, best decision ever!"
798,0,"Switched to iPhone recently, best decision ever!"
799,0,Miss the headphone jack on the iPhone.
800,0,"iPhone's performance is incredible, so fast!"
801,0,Experiencing a lot of glitches with my iPhone.
802,0,Really disappointed with my iPhone's battery life.
803,1,Miss the headphone jack on the iPhone.
804,0,Really disappointed with my iPhone's battery life.
805,1,Experiencing a lot of glitches with my iPhone.
806,1,Really disappointed with my iPhone's battery life.
807,0,The camera on the iPhone is top-notch.
808,0,unhappy with the latest iPhone update.
809,1,Really disappointed with my iPhone's battery life.
810,1,unhappy with the latest iPhone update.
811,0,unhappy with the latest iPhone update.
812,1,"Switched to iPhone recently, best decision ever!"
813,1,"iPhone's performance is incredible, so fast!"
814,1,Not satisfied with the customer service for my iPhone.
815,1,Miss the headphone jack on the iPhone.
816,0,"Love my new iPhone, it's amazing!"
817,1,"Switched to iPhone recently, best decision ever!"
818,1,"iPhone's design is sleek and elegant, a big fan!"
819,0,"Love my new iPhone, it's amazing!"
820,1,Not satisfied with the customer service for my iPhone.
821,0,Miss the headphone jack on the iPhone.
822,0,Really disappointed with my iPhone's battery life.
823,0,"iPhone's design is sleek and elegant, a big fan!"
824,0,Miss the headphone jack on the iPhone.
825,1,Miss the headphone jack on the iPhone.
826,1,Experiencing a lot of glitches with my iPhone.
827,0,Really disappointed with my iPhone's battery life.
828,1,Experiencing a lot of glitches with my iPhone.
829,1,Not satisfied with the customer service for my iPhone.
830,1,Miss the headphone jack on the iPhone.
831,1,"Love my new iPhone, it's amazing!"
832,0,Not satisfied with the customer service for my iPhone.
833,1,Experiencing a lot of glitches with my iPhone.
834,1,Not satisfied with the customer service for my iPhone.
835,1,The camera on the iPhone is top-notch.
836,0,unhappy with the latest iPhone update.
837,0,Really disappointed with my iPhone's battery life.
838,1,Not satisfied with the customer service for my iPhone.
839,1,"Love my new iPhone, it's amazing!"
840,0,Experiencing a lot of glitches with my iPhone.
841,1,Really disappointed with my iPhone's battery life.
842,1,unhappy with the latest iPhone update.
843,1,Experiencing a lot of glitches with my iPhone.
844,1,"iPhone's design is sleek and elegant, a big fan!"
845,1,unhappy with the latest iPhone update.
846,1,unhappy with the latest iPhone update.
847,0,Not satisfied with the customer service for my iPhone.
848,1,"Love my new iPhone, it's amazing!"
849,1,"iPhone's performance is incredible, so fast!"
850,1,"Love my new iPhone, it's amazing!"
851,1,Experiencing a lot of glitches with my iPhone.
852,0,"Love my new iPhone, it's amazing!"
853,0,Really disappointed with my iPhone's battery life.
854,1,The camera on the iPhone is top-notch.
855,0,The camera on the iPhone is top-notch.
856,0,Really disappointed with my iPhone's battery life.
857,1,"iPhone's performance is incredible, so fast!"
858,1,The camera on the iPhone is top-notch.
859,1,"Love my new iPhone, it's amazing!"
860,0,"iPhone's performance is incredible, so fast!"
861,1,Really disappointed with my iPhone's battery life.
862,0,Experiencing a lot of glitches with my iPhone.
863,0,unhappy with the latest iPhone update.
864,0,"iPhone's performance is incredible, so fast!"
865,1,unhappy with the latest iPhone update.
866,0,Experiencing a lot of glitches with my iPhone.
867,1,The camera on the iPhone is top-notch.
868,1,The camera on the iPhone is top-notch.
869,1,The camera on the iPhone is top-notch.
870,0,"iPhone's design is sleek and elegant, a big fan!"
871,0,"Switched to iPhone recently, best decision ever!"
872,0,The camera on the iPhone is top-notch.
873,0,"Love my new iPhone, it's amazing!"
874,0,Miss the headphone jack on the iPhone.
875,1,"Switched to iPhone recently, best decision ever!"
876,0,Miss the headphone jack on the iPhone.
877,0,"iPhone's design is sleek and elegant, a big fan!"
878,1,"iPhone's design is sleek and elegant, a big fan!"
